id,model,patrimony,description,created,modified,assetType_id,equipment_id,manufacturer_id,criticalness_id
485,VALVULA DE CONTROLE - D111YLIC001A Válvula de água Caldeira 1,,VALVULA DE CONTROLE - D111YLIC001A Válvula de água Caldeira 1 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000484,2017-01-01 00:00:00.000484,18,522,1,1
486,PISTÃO CONTROLE - D111YPCV005A Damper do ventilador primário Caldeira 1,,PISTÃO CONTROLE - D111YPCV005A Damper do ventilador primário Caldeira 1 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000485,2017-01-01 00:00:00.000485,23,522,1,1
487,PISTÃO CONTROLE - D111YPCV002A Damper do exaustor 1 Caldeira 1,,PISTÃO CONTROLE - D111YPCV002A Damper do exaustor 1 Caldeira 1 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000486,2017-01-01 00:00:00.000486,23,522,1,1
488,PISTÃO CONTROLE - D111YPCV002B Damper do exaustor 2 Caldeira 1,,PISTÃO CONTROLE - D111YPCV002B Damper do exaustor 2 Caldeira 1 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000487,2017-01-01 00:00:00.000487,23,522,1,1
489,VALVULA DE CONTROLE - D112YLIC001A Válvula de água Caldeira 2,,VALVULA DE CONTROLE - D112YLIC001A Válvula de água Caldeira 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000488,2017-01-01 00:00:00.000488,18,523,1,1
490,PISTÃO CONTROLE - D112YPCV005A Damper do ventilador primário Caldeira 2,,PISTÃO CONTROLE - D112YPCV005A Damper do ventilador primário Caldeira 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000489,2017-01-01 00:00:00.000489,23,523,1,1
491,PISTÃO CONTROLE - D112YPCV002A Damper do exaustor 1 Caldeira 2,,PISTÃO CONTROLE - D112YPCV002A Damper do exaustor 1 Caldeira 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000490,2017-01-01 00:00:00.000490,23,523,1,1
492,PISTÃO CONTROLE - D112YPCV002B Damper do exaustor 2 Caldeira 2,,PISTÃO CONTROLE - D112YPCV002B Damper do exaustor 2 Caldeira 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000491,2017-01-01 00:00:00.000491,23,523,1,1
493,VALVULA DE CONTROLE - D113YLIC001A Válvula de água Caldeira 3,,VALVULA DE CONTROLE - D113YLIC001A Válvula de água Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000492,2017-01-01 00:00:00.000492,18,524,1,1
494,PISTÃO CONTROLE - D113YPCV005A Damper do ventilador primário 1 Caldeira 3,,PISTÃO CONTROLE - D113YPCV005A Damper do ventilador primário 1 Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000493,2017-01-01 00:00:00.000493,23,524,1,1
495,PISTÃO CONTROLE - D113YPCV002A Damper do ventilador primário 2 Caldeira 3,,PISTÃO CONTROLE - D113YPCV002A Damper do ventilador primário 2 Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000494,2017-01-01 00:00:00.000494,23,524,1,1
496,PISTÃO CONTROLE - D113YPCV002A Damper do exaustor  Caldeira 3,,PISTÃO CONTROLE - D113YPCV002A Damper do exaustor  Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000495,2017-01-01 00:00:00.000495,23,524,1,1
497,VALVULA DE CONTROLE - D113YXV004A Válvula de água limpeza bicos lavador gases  Caldeira 3,,VALVULA DE CONTROLE - D113YXV004A Válvula de água limpeza bicos lavador gases  Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000496,2017-01-01 00:00:00.000496,39,537,1,1
498,VALVULA ON OFF - D113YXV006A Válvula de descarga do lavador gases  Caldeira 3,,VALVULA ON OFF - D113YXV006A Válvula de descarga do lavador gases  Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000497,2017-01-01 00:00:00.000497,39,537,1,1
499,VALVULA DE CONTROLE - D114YLIC001A Válvula de água Caldeira 4,,VALVULA DE CONTROLE - D114YLIC001A Válvula de água Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000498,2017-01-01 00:00:00.000498,18,525,1,1
500,PISTÃO CONTROLE - D114YPCV005A Damper do ventilador primário Caldeira 4,,PISTÃO CONTROLE - D114YPCV005A Damper do ventilador primário Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000499,2017-01-01 00:00:00.000499,23,525,1,1
501,PISTÃO CONTROLE - D114YPCV002A Damper do exaustor  Caldeira 4,,PISTÃO CONTROLE - D114YPCV002A Damper do exaustor  Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000500,2017-01-01 00:00:00.000500,23,525,1,1
502,VALVULA DE CONTROLE - D114YXV004A Válvula de água limpeza bicos lavador gases  Caldeira 4,,VALVULA DE CONTROLE - D114YXV004A Válvula de água limpeza bicos lavador gases  Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000501,2017-01-01 00:00:00.000501,39,537,1,1
503,VALVULA ON OFF - D114YXV006A Válvula de descarga do lavador gases  Caldeira 4,,VALVULA ON OFF - D114YXV006A Válvula de descarga do lavador gases  Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000502,2017-01-01 00:00:00.000502,39,537,1,1
504,"VALVULA DE CONTROLE - D120YPIC002A válvula redutora de vapor rede 6""  Distrib. Vapor",,"VALVULA DE CONTROLE - D120YPIC002A válvula redutora de vapor rede 6""  Distrib. Vapor - GERAÇÃO DE VAPOR",2017-01-01 00:00:00.000503,2017-01-01 00:00:00.000503,24,544,1,1
505,"VALVULA DE CONTROLE - D120YPIC002B válvula redutora de vapor rede 8""  Distrib. Vapor",,"VALVULA DE CONTROLE - D120YPIC002B válvula redutora de vapor rede 8""  Distrib. Vapor - GERAÇÃO DE VAPOR",2017-01-01 00:00:00.000504,2017-01-01 00:00:00.000504,24,544,1,1
506,"VALVULA DE CONTROLE - D120YPIC004A válvula redutora de vapor rede 8,5kgf/cm²  Distrib. Vapor",,"VALVULA DE CONTROLE - D120YPIC004A válvula redutora de vapor rede 8,5kgf/cm²  Distrib. Vapor - GERAÇÃO DE VAPOR",2017-01-01 00:00:00.000505,2017-01-01 00:00:00.000505,24,544,1,1
507,VALVULA DE CONTROLE - D120YPIC003A válvula redutora de vapor escape / vegetal V1  Distrib. Vapor,,VALVULA DE CONTROLE - D120YPIC003A válvula redutora de vapor escape / vegetal V1  Distrib. Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000506,2017-01-01 00:00:00.000506,24,545,1,1
508,VALVULA DE CONTROLE - D120YPIC003B válvula redutora de vapor escape / vegetal V2  Distrib. Vapor,,VALVULA DE CONTROLE - D120YPIC003B válvula redutora de vapor escape / vegetal V2  Distrib. Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000507,2017-01-01 00:00:00.000507,24,545,1,1
509,VALVULA DE CONTROLE - D120YTIC001A válvula dessuper 1  Distrib. Vapor,,VALVULA DE CONTROLE - D120YTIC001A válvula dessuper 1  Distrib. Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000508,2017-01-01 00:00:00.000508,34,544,1,1
510,VALVULA DE CONTROLE - D120YTIC002A válvula dessuper 2  Distrib. Vapor,,VALVULA DE CONTROLE - D120YTIC002A válvula dessuper 2  Distrib. Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000509,2017-01-01 00:00:00.000509,34,544,1,1
511,VALVULA DE CONTROLE - D120YTIC002A válvula dessuper 3  Distrib. Vapor,,VALVULA DE CONTROLE - D120YTIC002A válvula dessuper 3  Distrib. Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000510,2017-01-01 00:00:00.000510,34,544,1,1
512,VALVULA DE CONTROLE - D107YPCV001 válvula de vapor Desaerador,,VALVULA DE CONTROLE - D107YPCV001 válvula de vapor Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000511,2017-01-01 00:00:00.000511,24,532,1,1
513,VALVULA DE CONTROLE - D107YLCV001A válvula de água condensado de escape Desaerador,,VALVULA DE CONTROLE - D107YLCV001A válvula de água condensado de escape Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000512,2017-01-01 00:00:00.000512,18,532,1,1
514,VALVULA DE CONTROLE - D107YLCV002A válvula de água fria Desaerador,,VALVULA DE CONTROLE - D107YLCV002A válvula de água fria Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000513,2017-01-01 00:00:00.000513,18,532,1,1
515,VALVULA DE CONTROLE - D107YLIC003A válvula de água condensado do vegetal Desaerador,,VALVULA DE CONTROLE - D107YLIC003A válvula de água condensado do vegetal Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000514,2017-01-01 00:00:00.000514,18,530,1,1
516,VALVULA DE CONTROLE - D120YLIC002A válvula de água reposição condensado vegetal Desaerador,,VALVULA DE CONTROLE - D120YLIC002A válvula de água reposição condensado vegetal Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000515,2017-01-01 00:00:00.000515,18,530,1,1
517,CÂMERA - Câmera Nível de água Caldeira 1,,CÂMERA - Câmera Nível de água Caldeira 1 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000516,2017-01-01 00:00:00.000516,7,522,1,1
518,CÂMERA - Câmera Nível de água Caldeira 2,,CÂMERA - Câmera Nível de água Caldeira 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000517,2017-01-01 00:00:00.000517,7,523,1,1
519,CÂMERA - Câmera Esteira de Alimentação Caldeira 1 e 2,,CÂMERA - Câmera Esteira de Alimentação Caldeira 1 e 2 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000518,2017-01-01 00:00:00.000518,7,515,1,1
520,CÂMERA - Câmera Nível de água Desaerador,,CÂMERA - Câmera Nível de água Desaerador - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000519,2017-01-01 00:00:00.000519,7,532,1,1
521,CÂMERA - Câmera Nível de água Caldeira 4,,CÂMERA - Câmera Nível de água Caldeira 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000520,2017-01-01 00:00:00.000520,7,525,1,1
522,CÂMERA - Câmera Nível de água Caldeira 3,,CÂMERA - Câmera Nível de água Caldeira 3 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000521,2017-01-01 00:00:00.000521,7,524,1,1
523,CÂMERA - Câmera Esteira de Alimentação Caldeira 3 e 4,,CÂMERA - Câmera Esteira de Alimentação Caldeira 3 e 4 - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000522,2017-01-01 00:00:00.000522,7,514,1,1
524,CÂMERA - Câmera Esteira de Retorno,,CÂMERA - Câmera Esteira de Retorno - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000523,2017-01-01 00:00:00.000523,7,517,1,1
525,CÂMERA - Câmera Tela do Filtro de Fuligem,,CÂMERA - Câmera Tela do Filtro de Fuligem - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000524,2017-01-01 00:00:00.000524,7,534,1,1
526,CÂMERA - Câmera Filtro de Fuligem,,CÂMERA - Câmera Filtro de Fuligem - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000525,2017-01-01 00:00:00.000525,7,534,1,1
527,DVR - DVR Câmeras das Caldeiras,,DVR - DVR Câmeras das Caldeiras - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000526,2017-01-01 00:00:00.000526,10,512,1,1
528,MONITOR - Monitor Câmeras Geração de Vapor,,MONITOR - Monitor Câmeras Geração de Vapor - GERAÇÃO DE VAPOR,2017-01-01 00:00:00.000527,2017-01-01 00:00:00.000527,37,512,1,1
529,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador da torre CO2,,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador da torre CO2 - FERMENTAÇÃO,2017-01-01 00:00:00.000528,2017-01-01 00:00:00.000528,17,392,1,1
530,VALVULA SOLENOIDE - Válvula ASCO do amostrador da torre CO2,,VALVULA SOLENOIDE - Válvula ASCO do amostrador da torre CO2 - FERMENTAÇÃO,2017-01-01 00:00:00.000529,2017-01-01 00:00:00.000529,39,392,1,1
531,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador da dorna volante 1 e 2,,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador da dorna volante 1 e 2 - FERMENTAÇÃO,2017-01-01 00:00:00.000530,2017-01-01 00:00:00.000530,17,387,1,1
532,"VALVULA SOLENOIDE - Amostrador da dorna volante Nº1 conjunto válvula solenoide, atuador e válvula esfera 3 vias. ",,"VALVULA SOLENOIDE - Amostrador da dorna volante Nº1 conjunto válvula solenoide, atuador e válvula esfera 3 vias.  - FERMENTAÇÃO",2017-01-01 00:00:00.000531,2017-01-01 00:00:00.000531,39,387,1,1
533,"VALVULA SOLENOIDE - Amostrador da dorna volante Nº2 conjunto válvula solenoide, atuador e válvula esfera 3 vias. ",,"VALVULA SOLENOIDE - Amostrador da dorna volante Nº2 conjunto válvula solenoide, atuador e válvula esfera 3 vias.  - FERMENTAÇÃO",2017-01-01 00:00:00.000532,2017-01-01 00:00:00.000532,39,387,1,1
534,"PLC - controlador Unitronics siemens da rede do mosto de 4""",,"PLC - controlador Unitronics siemens da rede do mosto de 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000533,2017-01-01 00:00:00.000533,0,0,1,1
535,"PISTÃO ON OFF - Pistão de coleta do amostrador do mosto da rede 4""",,"PISTÃO ON OFF - Pistão de coleta do amostrador do mosto da rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000534,2017-01-01 00:00:00.000534,29,386,1,1
536,"PLC - Controlador Unitronics siemens da rede do mosto de 8""",,"PLC - Controlador Unitronics siemens da rede do mosto de 8"" - FERMENTAÇÃO",2017-01-01 00:00:00.000535,2017-01-01 00:00:00.000535,0,0,1,1
537,"PISTÃO ON OFF - Pistão de coleta do amostrador do mosto da rede 8""",,"PISTÃO ON OFF - Pistão de coleta do amostrador do mosto da rede 8"" - FERMENTAÇÃO",2017-01-01 00:00:00.000536,2017-01-01 00:00:00.000536,29,386,1,1
538,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador vinho bruto,,INDICADOR TEMPORIZADOR - Temporizador NT do amostrador vinho bruto - FERMENTAÇÃO,2017-01-01 00:00:00.000537,2017-01-01 00:00:00.000537,17,400,1,1
539,"VALVULA SOLENOIDE - Amostrador do vinho bruto conjunto válvula solenoide, atuador e válvula esfera 3  ",,"VALVULA SOLENOIDE - Amostrador do vinho bruto conjunto válvula solenoide, atuador e válvula esfera 3   - FERMENTAÇÃO",2017-01-01 00:00:00.000538,2017-01-01 00:00:00.000538,39,400,1,1
540,FONTE - PS-AC-R,,FONTE - PS-AC-R - FERMENTAÇÃO,2017-01-01 00:00:00.000539,2017-01-01 00:00:00.000539,30,380,1,1
541,PLC - DF95,,PLC - DF95 - FERMENTAÇÃO,2017-01-01 00:00:00.000540,2017-01-01 00:00:00.000540,28,380,1,1
542,REMOTA  - ENET-710,,REMOTA  - ENET-710 - FERMENTAÇÃO,2017-01-01 00:00:00.000541,2017-01-01 00:00:00.000541,6,380,1,1
543,SUWITCH - SWITCH ETHERNET,,SUWITCH - SWITCH ETHERNET - FERMENTAÇÃO,2017-01-01 00:00:00.000542,2017-01-01 00:00:00.000542,33,380,1,1
544,PAINEL DE CONTROLE - Painel,,PAINEL DE CONTROLE - Painel - FERMENTAÇÃO,2017-01-01 00:00:00.000543,2017-01-01 00:00:00.000543,25,380,1,1
545,VENTILADORES - Ventiladores do painel,,VENTILADORES - Ventiladores do painel - FERMENTAÇÃO,2017-01-01 00:00:00.000544,2017-01-01 00:00:00.000544,14,380,1,1
546,ILUMINAÇÃO - Iluminação do painel,,ILUMINAÇÃO - Iluminação do painel - FERMENTAÇÃO,2017-01-01 00:00:00.000545,2017-01-01 00:00:00.000545,21,380,1,1
547,AR-CONDICIONADO - Ar condicionado,,AR-CONDICIONADO - Ar condicionado - FERMENTAÇÃO,2017-01-01 00:00:00.000546,2017-01-01 00:00:00.000546,11,380,1,1
548,NOBREAK - NOBREAK,,NOBREAK - NOBREAK - FERMENTAÇÃO,2017-01-01 00:00:00.000547,2017-01-01 00:00:00.000547,22,380,1,1
549,TERMORESISTENCIA TIPO PT100 - TI_614 Temperatura dorna 01,,TERMORESISTENCIA TIPO PT100 - TI_614 Temperatura dorna 01 - FERMENTAÇÃO,2017-01-01 00:00:00.000548,2017-01-01 00:00:00.000548,38,393,1,1
550,TERMORESISTENCIA TIPO PT100 - TI_624 Temperatura dorna 02,,TERMORESISTENCIA TIPO PT100 - TI_624 Temperatura dorna 02 - FERMENTAÇÃO,2017-01-01 00:00:00.000549,2017-01-01 00:00:00.000549,38,394,1,1
551,TERMORESISTENCIA TIPO PT100 - TI_634 Temperatura dorna 03,,TERMORESISTENCIA TIPO PT100 - TI_634 Temperatura dorna 03 - FERMENTAÇÃO,2017-01-01 00:00:00.000550,2017-01-01 00:00:00.000550,38,395,1,1
552,TERMORESISTENCIA TIPO PT100 - TI_644 Temperatura dorna 04,,TERMORESISTENCIA TIPO PT100 - TI_644 Temperatura dorna 04 - FERMENTAÇÃO,2017-01-01 00:00:00.000551,2017-01-01 00:00:00.000551,38,396,1,1
553,TERMORESISTENCIA TIPO PT100 - TI_654 Temperatura dorna 05,,TERMORESISTENCIA TIPO PT100 - TI_654 Temperatura dorna 05 - FERMENTAÇÃO,2017-01-01 00:00:00.000552,2017-01-01 00:00:00.000552,38,397,1,1
554,TERMORESISTENCIA TIPO PT100 - TI_664 Temperatura dorna 06,,TERMORESISTENCIA TIPO PT100 - TI_664 Temperatura dorna 06 - FERMENTAÇÃO,2017-01-01 00:00:00.000553,2017-01-01 00:00:00.000553,38,398,1,1
555,TRANSMISSOR DE PRESSÃO-NIVEL - LT_614 Nível dorna 1,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_614 Nível dorna 1 - FERMENTAÇÃO,2017-01-01 00:00:00.000554,2017-01-01 00:00:00.000554,20,393,1,1
556,TRANSMISSOR DE PRESSÃO-NIVEL - LT_624 Nível dorna 2,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_624 Nível dorna 2 - FERMENTAÇÃO,2017-01-01 00:00:00.000555,2017-01-01 00:00:00.000555,20,394,1,1
557,TRANSMISSOR DE PRESSÃO-NIVEL - LT_634 Nível dorna 3,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_634 Nível dorna 3 - FERMENTAÇÃO,2017-01-01 00:00:00.000556,2017-01-01 00:00:00.000556,20,395,1,1
558,TRANSMISSOR DE PRESSÃO-NIVEL - LT_644 Nível dorna 4,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_644 Nível dorna 4 - FERMENTAÇÃO,2017-01-01 00:00:00.000557,2017-01-01 00:00:00.000557,20,396,1,1
559,TRANSMISSOR DE PRESSÃO-NIVEL - LT_654 Nível dorna 5,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_654 Nível dorna 5 - FERMENTAÇÃO,2017-01-01 00:00:00.000558,2017-01-01 00:00:00.000558,20,397,1,1
560,TRANSMISSOR DE PRESSÃO-NIVEL - LT_664 Nível dorna 6,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_664 Nível dorna 6 - FERMENTAÇÃO,2017-01-01 00:00:00.000559,2017-01-01 00:00:00.000559,20,398,1,1
561,TRANSMISSOR DE PRESSÃO-NIVEL - LT_610 A Nível dorna volante 1,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_610 A Nível dorna volante 1 - FERMENTAÇÃO,2017-01-01 00:00:00.000560,2017-01-01 00:00:00.000560,20,378,1,1
562,TRANSMISSOR DE PRESSÃO-NIVEL - LT_610 B Nível dorna volante 2,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_610 B Nível dorna volante 2 - FERMENTAÇÃO,2017-01-01 00:00:00.000561,2017-01-01 00:00:00.000561,20,378,1,1
563,TRANSMISSOR DE PRESSÃO-NIVEL - LT_625 Nível cuba 2,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_625 Nível cuba 2 - FERMENTAÇÃO,2017-01-01 00:00:00.000562,2017-01-01 00:00:00.000562,20,409,1,1
564,TRANSMISSOR DE PRESSÃO-NIVEL - LT_625 Nível cuba 3,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_625 Nível cuba 3 - FERMENTAÇÃO,2017-01-01 00:00:00.000563,2017-01-01 00:00:00.000563,20,410,1,1
565,TRANSMISSOR DE PRESSÃO-NIVEL - LT_611_3 Nível tanque de mel 1,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_611_3 Nível tanque de mel 1 - FERMENTAÇÃO,2017-01-01 00:00:00.000564,2017-01-01 00:00:00.000564,20,569,1,1
566,TRANSMISSOR DE PRESSÃO-NIVEL - Nível tanque de mel 2,,TRANSMISSOR DE PRESSÃO-NIVEL - Nível tanque de mel 2 - FERMENTAÇÃO,2017-01-01 00:00:00.000565,2017-01-01 00:00:00.000565,20,570,1,1
567,TRANSMISSOR DE PRESSÃO-NIVEL - LT_501 Nível torre de CO²,,TRANSMISSOR DE PRESSÃO-NIVEL - LT_501 Nível torre de CO² - FERMENTAÇÃO,2017-01-01 00:00:00.000566,2017-01-01 00:00:00.000566,20,392,1,1
568,"TRANSMISSOR BRIX-TOUCHE - BXT_616B Brix mosto rede 4""",,"TRANSMISSOR BRIX-TOUCHE - BXT_616B Brix mosto rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000567,2017-01-01 00:00:00.000567,9,386,1,1
569,"TRANSMISSOR BRIX-TOUCHE - BXT_616A Brix mosto rede 8""",,"TRANSMISSOR BRIX-TOUCHE - BXT_616A Brix mosto rede 8"" - FERMENTAÇÃO",2017-01-01 00:00:00.000568,2017-01-01 00:00:00.000568,9,386,1,1
570,"TRANSMISSOR DE VAZÃO - FT_616_A Vazão do mosto rede 4""",,"TRANSMISSOR DE VAZÃO - FT_616_A Vazão do mosto rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000569,2017-01-01 00:00:00.000569,13,386,1,1
571,"TRANSMISSOR DE VAZÃO - FT_616_B Vazão do mosto rede 8""",,"TRANSMISSOR DE VAZÃO - FT_616_B Vazão do mosto rede 8"" - FERMENTAÇÃO",2017-01-01 00:00:00.000570,2017-01-01 00:00:00.000570,13,386,1,1
572,TRANSMISSOR DE VAZÃO - FT_501 Vazão entrada torre CO²,,TRANSMISSOR DE VAZÃO - FT_501 Vazão entrada torre CO² - FERMENTAÇÃO,2017-01-01 00:00:00.000571,2017-01-01 00:00:00.000571,13,392,1,1
573,TRANSMISSOR DE VAZÃO - FT_502 Vazão saída torre CO²,,TRANSMISSOR DE VAZÃO - FT_502 Vazão saída torre CO² - FERMENTAÇÃO,2017-01-01 00:00:00.000572,2017-01-01 00:00:00.000572,13,392,1,1
574,TRANSMISSOR DE VAZÃO - FT_615 Vazão água do córrego,,TRANSMISSOR DE VAZÃO - FT_615 Vazão água do córrego - FERMENTAÇÃO,2017-01-01 00:00:00.000573,2017-01-01 00:00:00.000573,13,385,1,1
575,VALVULA DE CONTROLE - Válvula de caldo rede de mosto,,VALVULA DE CONTROLE - Válvula de caldo rede de mosto - FERMENTAÇÃO,2017-01-01 00:00:00.000574,2017-01-01 00:00:00.000574,12,386,1,1
576,VALVULA DE CONTROLE - TCV_501 Válvula água entrada torre de CO²,,VALVULA DE CONTROLE - TCV_501 Válvula água entrada torre de CO² - FERMENTAÇÃO,2017-01-01 00:00:00.000575,2017-01-01 00:00:00.000575,12,392,1,1
577,VALVULA DE CONTROLE - TCV_502 Válvula água saída torre de CO²,,VALVULA DE CONTROLE - TCV_502 Válvula água saída torre de CO² - FERMENTAÇÃO,2017-01-01 00:00:00.000576,2017-01-01 00:00:00.000576,12,392,1,1
578,VALVULA DE CONTROLE - BXV_616 Válvula água rede de mosto,,VALVULA DE CONTROLE - BXV_616 Válvula água rede de mosto - FERMENTAÇÃO,2017-01-01 00:00:00.000577,2017-01-01 00:00:00.000577,12,384,1,1
579,"VALVULA ON OFF - LCV_614B Válvula de mosto dorna 1 rede 4""",,"VALVULA ON OFF - LCV_614B Válvula de mosto dorna 1 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000578,2017-01-01 00:00:00.000578,18,393,1,1
580,"VALVULA ON OFF - LCV_614A Válvula de mosto dorna 1 rede 6""",,"VALVULA ON OFF - LCV_614A Válvula de mosto dorna 1 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000579,2017-01-01 00:00:00.000579,18,393,1,1
581,"VALVULA ON OFF - LCV_624B Válvula de mosto dorna 2 rede 4""",,"VALVULA ON OFF - LCV_624B Válvula de mosto dorna 2 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000580,2017-01-01 00:00:00.000580,18,394,1,1
582,"VALVULA ON OFF - LCV_624A Válvula de mosto dorna 2 rede 6""",,"VALVULA ON OFF - LCV_624A Válvula de mosto dorna 2 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000581,2017-01-01 00:00:00.000581,18,394,1,1
583,"VALVULA ON OFF - LCV_634B Válvula de mosto dorna 3 rede 4""",,"VALVULA ON OFF - LCV_634B Válvula de mosto dorna 3 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000582,2017-01-01 00:00:00.000582,18,395,1,1
584,"VALVULA ON OFF - LCV_634A Válvula de mosto dorna 3 rede 6""",,"VALVULA ON OFF - LCV_634A Válvula de mosto dorna 3 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000583,2017-01-01 00:00:00.000583,18,395,1,1
585,"VALVULA ON OFF - LCV_644B Válvula de mosto dorna 4 rede 4""",,"VALVULA ON OFF - LCV_644B Válvula de mosto dorna 4 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000584,2017-01-01 00:00:00.000584,18,396,1,1
586,"VALVULA ON OFF - LCV_644A Válvula de mosto dorna 4 rede 6""",,"VALVULA ON OFF - LCV_644A Válvula de mosto dorna 4 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000585,2017-01-01 00:00:00.000585,18,396,1,1
587,"VALVULA ON OFF - LCV_654B Válvula de mosto dorna 5 rede 4""",,"VALVULA ON OFF - LCV_654B Válvula de mosto dorna 5 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000586,2017-01-01 00:00:00.000586,18,397,1,1
588,"VALVULA ON OFF - LCV_654A Válvula de mosto dorna 5 rede 6""",,"VALVULA ON OFF - LCV_654A Válvula de mosto dorna 5 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000587,2017-01-01 00:00:00.000587,18,397,1,1
589,"VALVULA ON OFF - LCV_664B Válvula de mosto dorna 6 rede 4""",,"VALVULA ON OFF - LCV_664B Válvula de mosto dorna 6 rede 4"" - FERMENTAÇÃO",2017-01-01 00:00:00.000588,2017-01-01 00:00:00.000588,18,398,1,1
590,"VALVULA ON OFF - LCV_664A Válvula de mosto dorna 6 rede 6""",,"VALVULA ON OFF - LCV_664A Válvula de mosto dorna 6 rede 6"" - FERMENTAÇÃO",2017-01-01 00:00:00.000589,2017-01-01 00:00:00.000589,18,398,1,1
591,VALVULA DE CONTROLE - TCV_614 Válvula de água trocador calor dorna 1,,VALVULA DE CONTROLE - TCV_614 Válvula de água trocador calor dorna 1 - FERMENTAÇÃO,2017-01-01 00:00:00.000590,2017-01-01 00:00:00.000590,12,393,1,1
